term_str|n|p|i|dfidf|porter_stem|max_pos|max_pos_group|stop|ngram_length
communicate|4|0.0013166556945358788|9.568906154502084|38.27562461800834|commun|VB|VERB|0|1
communicating|1|0.0003291639236339697|11.568906154502084|11.568906154502084|commun|VBG|VERB|0|1
communication|3|0.0009874917709019092|9.983943653780928|29.951830961342786|commun|NN|NOUN|0|1
communion|2|0.0006583278472679394|10.568906154502084|21.13781230900417|communion|NN|NOUN|0|1
communities|3|0.0006583278472679394|10.568906154502084|21.13781230900417|commun|NNS|NOUN|0|1
community|2|0.0006583278472679394|10.568906154502084|21.13781230900417|commun|NN|NOUN|0|1
comnig|1|0.0003291639236339697|11.568906154502084|11.568906154502084|comnig|VBN|VERB|0|1
como|20|0.004608294930875576|7.7615512324444795|108.66171725422271|como|NN|NOUN|0|1
comp|1|0.0003291639236339697|11.568906154502084|11.568906154502084|comp|NN|NOUN|0|1
company|53|0.009216589861751152|6.7615512324444795|189.32343450844542|compani|NN|NOUN|0|1
companyand|1|0.0003291639236339697|11.568906154502084|11.568906154502084|companyand|NN|NOUN|0|1
compare|37|0.008558262014483212|6.8684664363609915|178.5801273453858|compar|VB|VERB|0|1
compared|5|0.0016458196181698486|9.24697805961472|46.2348902980736|compar|VBN|VERB|0|1
compares|21|0.004608294930875576|7.7615512324444795|108.66171725422271|compar|VBZ|VERB|0|1
comparin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|comparin|NN|NOUN|0|1
comparing|2|0.0006583278472679394|10.568906154502084|21.13781230900417|compar|VBG|VERB|0|1
comparison|4|0.0013166556945358788|9.568906154502084|38.27562461800834|comparison|NN|NOUN|0|1
comparisons|1|0.0003291639236339697|11.568906154502084|11.568906154502084|comparison|NNS|NOUN|0|1
compass|6|0.0013166556945358788|9.568906154502084|38.27562461800834|compass|NN|NOUN|0|1
compasses|2|0.0006583278472679394|10.568906154502084|21.13781230900417|compass|NNS|NOUN|0|1
compassion|1|0.0003291639236339697|11.568906154502084|11.568906154502084|compass|NN|NOUN|0|1
compatible|3|0.0003291639236339697|11.568906154502084|11.568906154502084|compat|JJ|ADJ|0|1
compañera|2|0.0003291639236339697|11.568906154502084|11.568906154502084|compañera|NN|NOUN|0|1
compensate|2|0.0006583278472679394|10.568906154502084|21.13781230900417|compens|VB|VERB|0|1
compensated|1|0.0003291639236339697|11.568906154502084|11.568906154502084|compens|VBN|VERB|0|1
compensation|1|0.0003291639236339697|11.568906154502084|11.568906154502084|compens|NN|NOUN|0|1
compete|11|0.003620803159973667|8.109474535864786|89.20421989451265|compet|VB|VERB|0|1
competes|1|0.0003291639236339697|11.568906154502084|11.568906154502084|compet|NNS|NOUN|0|1
competin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|competin|NNS|NOUN|0|1
competing|1|0.0003291639236339697|11.568906154502084|11.568906154502084|compet|VBG|VERB|0|1
competition|18|0.005266622778143515|7.568906154502083|121.10249847203333|competit|NN|NOUN|0|1
competitive|2|0.0006583278472679394|10.568906154502084|21.13781230900417|competit|JJ|ADJ|0|1
competitor|1|0.0003291639236339697|11.568906154502084|11.568906154502084|competitor|NN|NOUN|0|1
competitors|2|0.0006583278472679394|10.568906154502084|21.13781230900417|competitor|NNS|NOUN|0|1
compilation|1|0.0003291639236339697|11.568906154502084|11.568906154502084|compil|NN|NOUN|0|1
complacent|1|0.0003291639236339697|11.568906154502084|11.568906154502084|complac|JJ|ADJ|0|1
complain|21|0.006254114549045424|7.320978641058498|139.09859418011146|complain|NN|NOUN|0|1
complained|1|0.0003291639236339697|11.568906154502084|11.568906154502084|complain|VBD|VERB|0|1
complainin|2|0.0006583278472679394|10.568906154502084|21.13781230900417|complainin|VBP|VERB|0|1
complaining|4|0.0013166556945358788|9.568906154502084|38.27562461800834|complain|VBG|VERB|0|1
complaint|9|0.0003291639236339697|11.568906154502084|11.568906154502084|complaint|NN|NOUN|0|1
complaints|6|0.0019749835418038184|8.983943653780928|53.90366192268557|complaint|NNS|NOUN|0|1
complementing|2|0.0003291639236339697|11.568906154502084|11.568906154502084|complement|VBG|VERB|0|1
complete|35|0.006254114549045424|7.320978641058498|139.09859418011146|complet|JJ|ADJ|0|1
completed|2|0.0006583278472679394|10.568906154502084|21.13781230900417|complet|VBD|VERB|0|1
completely|33|0.005595786701777485|7.481443313251744|127.18453632527965|complet|RB|ADV|0|1
completing|1|0.0003291639236339697|11.568906154502084|11.568906154502084|complet|VBG|VERB|0|1
complex|17|0.003949967083607637|7.983943653780927|95.80732384537113|complex|JJ|ADJ|0|1
complexion|4|0.0013166556945358788|9.568906154502084|38.27562461800834|complexion|NN|NOUN|0|1
complexities|1|0.0003291639236339697|11.568906154502084|11.568906154502084|complex|NNS|NOUN|0|1
complicate|22|0.0016458196181698486|9.24697805961472|46.2348902980736|complic|VBP|VERB|0|1
complicated|20|0.005595786701777485|7.481443313251744|127.18453632527965|complic|VBN|VERB|0|1
complication|3|0.0009874917709019092|9.983943653780928|29.951830961342786|complic|NN|NOUN|0|1
complications|7|0.0019749835418038184|8.983943653780928|53.90366192268557|complic|NNS|NOUN|0|1
compliment|20|0.002304147465437788|8.761551232444479|61.330858627111354|compliment|NN|NOUN|0|1
compliments|3|0.0009874917709019092|9.983943653780928|29.951830961342786|compliment|NNS|NOUN|0|1
comply|1|0.0003291639236339697|11.568906154502084|11.568906154502084|compli|VB|VERB|0|1
component|3|0.0006583278472679394|10.568906154502084|21.13781230900417|compon|NN|NOUN|0|1
composure|5|0.0013166556945358788|9.568906154502084|38.27562461800834|composur|NN|NOUN|0|1
compound|1|0.0003291639236339697|11.568906154502084|11.568906154502084|compound|NN|NOUN|0|1
comprar|1|0.0003291639236339697|11.568906154502084|11.568906154502084|comprar|VBZ|VERB|0|1
comprehend|5|0.0016458196181698486|9.24697805961472|46.2348902980736|comprehend|VB|VERB|0|1
comprehendin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|comprehendin|NN|NOUN|0|1
comprende|1|0.0003291639236339697|11.568906154502084|11.568906154502084|comprend|NN|NOUN|0|1
comprender|4|0.0003291639236339697|11.568906154502084|11.568906154502084|comprend|NN|NOUN|0|1
compris|3|0.0006583278472679394|10.568906154502084|21.13781230900417|compri|JJ|ADJ|0|1
compro|3|0.0003291639236339697|11.568906154502084|11.568906154502084|compro|NN|NOUN|0|1
compromise|12|0.003949967083607637|7.983943653780927|95.80732384537113|compromis|NN|NOUN|0|1
compromised|1|0.0003291639236339697|11.568906154502084|11.568906154502084|compromis|JJ|ADJ|0|1
computers|1|0.0003291639236339697|11.568906154502084|11.568906154502084|comput|NNS|NOUN|0|1
comrade|1|0.0003291639236339697|11.568906154502084|11.568906154502084|comrad|NN|NOUN|0|1
comrades|1|0.0003291639236339697|11.568906154502084|11.568906154502084|comrad|NNS|NOUN|0|1
comе|2|0.0006583278472679394|10.568906154502084|21.13781230900417|comе|NN|NOUN|0|1
con|33|0.005595786701777485|7.481443313251744|127.18453632527965|con|NN|NOUN|1|1
conceal|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conceal|VB|VERB|0|1
concealer|3|0.0009874917709019092|9.983943653780928|29.951830961342786|conceal|NN|NOUN|0|1
concealin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|concealin|NN|NOUN|0|1
concealing|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conceal|VBG|VERB|0|1
conceited|6|0.0019749835418038184|8.983943653780928|53.90366192268557|conceit|VBN|VERB|0|1
conceive|11|0.002304147465437788|8.761551232444479|61.330858627111354|conceiv|VBP|VERB|0|1
conceived|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conceiv|VBN|VERB|0|1
concentrate|5|0.0009874917709019092|9.983943653780928|29.951830961342786|concentr|VB|VERB|0|1
concentrated|1|0.0003291639236339697|11.568906154502084|11.568906154502084|concentr|VBN|VERB|0|1
concept|6|0.0016458196181698486|9.24697805961472|46.2348902980736|concept|NN|NOUN|0|1
concern|7|0.002304147465437788|8.761551232444479|61.330858627111354|concern|NN|NOUN|0|1
concerned|21|0.004608294930875576|7.7615512324444795|108.66171725422271|concern|VBN|VERB|0|1
concernin|2|0.0006583278472679394|10.568906154502084|21.13781230900417|concernin|NN|NOUN|0|1
concerns|2|0.0006583278472679394|10.568906154502084|21.13781230900417|concern|NNS|NOUN|0|1
concert|1|0.0003291639236339697|11.568906154502084|11.568906154502084|concert|NN|NOUN|0|1
conchords|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conchord|NNS|NOUN|0|1
concives|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conciv|NNS|NOUN|0|1
conclude|3|0.0009874917709019092|9.983943653780928|29.951830961342786|conclud|VB|VERB|0|1
conclusion|2|0.0006583278472679394|10.568906154502084|21.13781230900417|conclus|NN|NOUN|0|1
conclusions|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conclus|NNS|NOUN|0|1
concords|1|0.0003291639236339697|11.568906154502084|11.568906154502084|concord|VB|VERB|0|1
concrete|9|0.0026333113890717576|8.568906154502084|68.55124923601667|concret|JJ|ADJ|0|1
concur|4|0.0013166556945358788|9.568906154502084|38.27562461800834|concur|VB|VERB|0|1
concussion|1|0.0003291639236339697|11.568906154502084|11.568906154502084|concuss|NN|NOUN|0|1
condensation|1|0.0003291639236339697|11.568906154502084|11.568906154502084|condens|NN|NOUN|0|1
condescending|4|0.0013166556945358788|9.568906154502084|38.27562461800834|condescend|VBG|VERB|0|1
condition|7|0.002304147465437788|8.761551232444479|61.330858627111354|condit|NN|NOUN|0|1
conditional|1|0.0003291639236339697|11.568906154502084|11.568906154502084|condit|JJ|ADJ|0|1
conditions|2|0.0006583278472679394|10.568906154502084|21.13781230900417|condit|JJ|ADJ|0|1
condo|30|0.008887425938117182|6.814018652338615|183.9785036131426|condo|NN|NOUN|0|1
condolence|1|0.0003291639236339697|11.568906154502084|11.568906154502084|condol|NN|NOUN|0|1
condolences|1|0.0003291639236339697|11.568906154502084|11.568906154502084|condol|NNS|NOUN|0|1
condom|3|0.0009874917709019092|9.983943653780928|29.951830961342786|condom|NN|NOUN|0|1
condoms|2|0.0003291639236339697|11.568906154502084|11.568906154502084|condom|NNS|NOUN|0|1
condone|4|0.0009874917709019092|9.983943653780928|29.951830961342786|condon|NN|NOUN|0|1
condoning|3|0.0006583278472679394|10.568906154502084|21.13781230900417|condon|VBG|VERB|0|1
condos|4|0.0013166556945358788|9.568906154502084|38.27562461800834|condo|VBP|VERB|0|1
conduct|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conduct|VBP|VERB|0|1
cone|21|0.0026333113890717576|8.568906154502084|68.55124923601667|cone|NN|NOUN|0|1
conectao|2|0.0003291639236339697|11.568906154502084|11.568906154502084|conectao|NN|NOUN|0|1
coney|3|0.0006583278472679394|10.568906154502084|21.13781230900417|coney|NN|NOUN|0|1
conference|2|0.0006583278472679394|10.568906154502084|21.13781230900417|confer|NN|NOUN|0|1
confess|14|0.003949967083607637|7.983943653780927|95.80732384537113|confess|NN|NOUN|0|1
confessed|3|0.0009874917709019092|9.983943653780928|29.951830961342786|confess|VBD|VERB|0|1
confessing|1|0.0003291639236339697|11.568906154502084|11.568906154502084|confess|VBG|VERB|0|1
confession|3|0.0009874917709019092|9.983943653780928|29.951830961342786|confess|NN|NOUN|0|1
confessional|1|0.0003291639236339697|11.568906154502084|11.568906154502084|confession|NN|NOUN|0|1
confessions|10|0.0026333113890717576|8.568906154502084|68.55124923601667|confess|NNS|NOUN|0|1
confetti|12|0.0032916392363396972|8.24697805961472|82.4697805961472|confetti|NNS|NOUN|0|1
confiaba|2|0.0006583278472679394|10.568906154502084|21.13781230900417|confiaba|NN|NOUN|0|1
confidant|1|0.0003291639236339697|11.568906154502084|11.568906154502084|confid|JJ|ADJ|0|1
confide|3|0.0009874917709019092|9.983943653780928|29.951830961342786|confid|NN|VERB|0|1
confided|1|0.0003291639236339697|11.568906154502084|11.568906154502084|confid|VBN|VERB|0|1
confidence|12|0.003949967083607637|7.983943653780927|95.80732384537113|confid|NN|NOUN|0|1
confident|32|0.004279131007241606|7.8684664363609915|102.2900636726929|confid|JJ|ADJ|0|1
confidential|1|0.0003291639236339697|11.568906154502084|11.568906154502084|confidenti|JJ|ADJ|0|1
confidеnt|1|0.0003291639236339697|11.568906154502084|11.568906154502084|confidеnt|NN|NOUN|0|1
confine|1|0.0003291639236339697|11.568906154502084|11.568906154502084|confin|VBP|VERB|0|1
confined|3|0.0006583278472679394|10.568906154502084|21.13781230900417|confin|VBN|VERB|0|1
confirm|3|0.0009874917709019092|9.983943653780928|29.951830961342786|confirm|VB|VERB|0|1
confirmed|5|0.0016458196181698486|9.24697805961472|46.2348902980736|confirm|VBN|VERB|0|1
confiscate|2|0.0006583278472679394|10.568906154502084|21.13781230900417|confisc|VB|VERB|0|1
conflict|3|0.0003291639236339697|11.568906154502084|11.568906154502084|conflict|NN|NOUN|0|1
conflicting|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conflict|VBG|VERB|0|1
conformed|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conform|VBN|VERB|0|1
confront|2|0.0006583278472679394|10.568906154502084|21.13781230900417|confront|VBP|VERB|0|1
confrontation|3|0.0009874917709019092|9.983943653780928|29.951830961342786|confront|NN|NOUN|0|1
confronted|6|0.0019749835418038184|8.983943653780928|53.90366192268557|confront|VBN|VERB|0|1
confuse|4|0.0009874917709019092|9.983943653780928|29.951830961342786|confus|NN|NOUN|0|1
confused|35|0.008887425938117182|6.814018652338615|183.9785036131426|confus|JJ|ADJ|0|1
confusin|6|0.0016458196181698486|9.24697805961472|46.2348902980736|confusin|NN|NOUN|0|1
confusing|5|0.0013166556945358788|9.568906154502084|38.27562461800834|confus|VBG|VERB|0|1
confusion|12|0.003949967083607637|7.983943653780927|95.80732384537113|confus|NN|NOUN|0|1
congratulations|21|0.0019749835418038184|8.983943653780928|53.90366192268557|congratul|NNS|NOUN|0|1
congregatin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|congregatin|VBP|VERB|0|1
congregation|1|0.0003291639236339697|11.568906154502084|11.568906154502084|congreg|NN|NOUN|0|1
congress|2|0.0006583278472679394|10.568906154502084|21.13781230900417|congress|NN|NOUN|0|1
conin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conin|NN|NOUN|0|1
conjured|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conjur|VBD|VERB|0|1
conmigo|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conmigo|NN|NOUN|0|1
connect|23|0.005924950625411455|7.398981153059771|133.18166075507588|connect|NN|VERB|0|1
connected|12|0.003620803159973667|8.109474535864786|89.20421989451265|connect|VBN|VERB|0|1
connecticut|3|0.0009874917709019092|9.983943653780928|29.951830961342786|connecticut|VBN|VERB|0|1
connection|11|0.003620803159973667|8.109474535864786|89.20421989451265|connect|NN|NOUN|0|1
connections|6|0.0019749835418038184|8.983943653780928|53.90366192268557|connect|NNS|NOUN|0|1
connects|2|0.0006583278472679394|10.568906154502084|21.13781230900417|connect|NNS|NOUN|0|1
connoisseur|1|0.0003291639236339697|11.568906154502084|11.568906154502084|connoisseur|NN|NOUN|0|1
connor|1|0.0003291639236339697|11.568906154502084|11.568906154502084|connor|NN|NOUN|0|1
connotation|2|0.0003291639236339697|11.568906154502084|11.568906154502084|connot|NN|NOUN|0|1
conoce|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conoc|VBZ|VERB|0|1
conoces|4|0.0006583278472679394|10.568906154502084|21.13781230900417|conoc|NNS|NOUN|0|1
conozco|4|0.0009874917709019092|9.983943653780928|29.951830961342786|conozco|VBP|VERB|0|1
conquer|12|0.0016458196181698486|9.24697805961472|46.2348902980736|conquer|VB|VERB|0|1
conquered|2|0.0006583278472679394|10.568906154502084|21.13781230900417|conquer|VBD|VERB|0|1
conquers|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conquer|VBZ|VERB|0|1
conquest|2|0.0006583278472679394|10.568906154502084|21.13781230900417|conquest|NN|NOUN|0|1
cons|3|0.0009874917709019092|9.983943653780928|29.951830961342786|con|NNS|NOUN|0|1
conscience|14|0.0029624753127057276|8.39898115305977|75.59083037753793|conscienc|NN|NOUN|0|1
conscious|6|0.0019749835418038184|8.983943653780928|53.90366192268557|consciou|JJ|ADJ|0|1
consciousness|3|0.0009874917709019092|9.983943653780928|29.951830961342786|conscious|NN|NOUN|0|1
consecutive|2|0.0006583278472679394|10.568906154502084|21.13781230900417|consecut|JJ|ADJ|0|1
consensus|1|0.0003291639236339697|11.568906154502084|11.568906154502084|consensu|NN|NOUN|0|1
consent|1|0.0003291639236339697|11.568906154502084|11.568906154502084|consent|NN|NOUN|0|1
consequence|17|0.0026333113890717576|8.568906154502084|68.55124923601667|consequ|NN|NOUN|0|1
consequences|3|0.0009874917709019092|9.983943653780928|29.951830961342786|consequ|NNS|NOUN|0|1
conservative|2|0.0006583278472679394|10.568906154502084|21.13781230900417|conserv|JJ|ADJ|0|1
consider|14|0.003949967083607637|7.983943653780927|95.80732384537113|consid|VB|VERB|0|1
considerable|2|0.0006583278472679394|10.568906154502084|21.13781230900417|consider|JJ|ADJ|0|1
considered|1|0.0003291639236339697|11.568906154502084|11.568906154502084|consid|VBN|VERB|0|1
considerin|1|0.0003291639236339697|11.568906154502084|11.568906154502084|considerin|VBP|VERB|0|1
considering|3|0.0009874917709019092|9.983943653780928|29.951830961342786|consid|VBG|VERB|0|1
consistent|7|0.0019749835418038184|8.983943653780928|53.90366192268557|consist|JJ|ADJ|0|1
consistently|1|0.0003291639236339697|11.568906154502084|11.568906154502084|consist|RB|ADV|0|1
consisting|1|0.0003291639236339697|11.568906154502084|11.568906154502084|consist|NN|NOUN|0|1
console|3|0.0006583278472679394|10.568906154502084|21.13781230900417|consol|JJ|ADJ|0|1
conspiracies|1|0.0003291639236339697|11.568906154502084|11.568906154502084|conspiraci|NNS|NOUN|0|1
constant|2|0.0006583278472679394|10.568906154502084|21.13781230900417|constant|JJ|ADJ|0|1
constantly|13|0.004279131007241606|7.8684664363609915|102.2900636726929|constantli|RB|ADV|0|1
constellation|2|0.0006583278472679394|10.568906154502084|21.13781230900417|constel|NN|NOUN|0|1
constellations|1|0.0003291639236339697|11.568906154502084|11.568906154502084|constel|NNS|NOUN|0|1
constitution|1|0.0003291639236339697|11.568906154502084|11.568906154502084|constitut|NN|NOUN|0|1
construímos|3|0.0003291639236339697|11.568906154502084|11.568906154502084|construímo|VBD|VERB|0|1
consultation|1|0.0003291639236339697|11.568906154502084|11.568906154502084|consult|NN|NOUN|0|1
consume|2|0.0006583278472679394|10.568906154502084|21.13781230900417|consum|VBP|VERB|0|1
consumed|1|0.0003291639236339697|11.568906154502084|11.568906154502084|consum|VBD|VERB|0|1
consumers|2|0.0006583278472679394|10.568906154502084|21.13781230900417|consum|NNS|NOUN|0|1
consumes|1|0.0003291639236339697|11.568906154502084|11.568906154502084|consum|VBZ|VERB|0|1
consuming|2|0.0003291639236339697|11.568906154502084|11.568906154502084|consum|VBG|VERB|0|1
consumption|6|0.0009874917709019092|9.983943653780928|29.951830961342786|consumpt|NN|NOUN|0|1
contact|8|0.002304147465437788|8.761551232444479|61.330858627111354|contact|NN|NOUN|0|1
contacted|1|0.0003291639236339697|11.568906154502084|11.568906154502084|contact|VBD|VERB|0|1
contacts|3|0.0009874917709019092|9.983943653780928|29.951830961342786|contact|NNS|NOUN|0|1
contagious|2|0.0006583278472679394|10.568906154502084|21.13781230900417|contagi|JJ|ADJ|0|1
contain|4|0.0006583278472679394|10.568906154502084|21.13781230900417|contain|VB|VERB|0|1
